DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
1520,193.077,3489,-1.57012,0,9e+10,0,0,2.00196,2.00196
1521,194.058,3490,-1.57012,0,9e+10,0,0,2.00196,2.00196
1522,195.038,3491,-1.57012,0,9e+10,0,0,2.00196,2.00196
1523,196.019,3492,-1.57012,0,9e+10,0,0,2.00196,2.00196
1524,196.999,3493,-1.57012,0,9e+10,0,0,2.00196,2.00196
1525,197.98,3494,-1.57012,0,9e+10,0,0,2.00196,2.00196
1526,198.96,3495,-1.57012,0,9e+10,0,0,2.00196,2.00196
1527,199.941,3496,-1.57012,0,9e+10,0,0,2.00196,2.00196
1528,200.921,3497,-1.57012,0,9e+10,0,0,2.00196,2.00196
1529,201.901,3498,-1.57012,0,9e+10,0,0,2.00196,2.00196
1530,202.882,3499,-1.57012,0,9e+10,0,0,2.00196,2.00196
1531,203.862,3500,-1.57012,0,9e+10,0,0,2.00196,2.00196
1532,204.843,3501,-1.57012,0,9e+10,0,0,2.00196,2.00196
1533,205.823,3502,-1.57012,0,9e+10,0,0,2.00196,2.00196
1534,206.804,3503,-1.57012,0,9e+10,0,0,2.00196,2.00196
1535,207.784,3504,-1.57012,0,9e+10,0,0,2.00196,2.00196
1536,208.764,3505,-1.57021,0,9e+10,0,0,2.00196,2.00196
1537,209.745,3506,-1.57055,0,9e+10,0,0,2.00177,2.00215
1538,210.725,3507,1.57061,0,9e+10,0,0,2.00168,2.00224
1539,211.706,3508,1.57027,0,9e+10,0,0,2.00195,2.00196
1540,212.686,3509,1.57012,0,9e+10,0,0,2.00196,2.00196
1541,213.667,3510,1.57012,0,9e+10,0,0,2.00196,2.00196
1542,214.647,3511,1.57012,0,9e+10,0,0,2.00196,2.00196
1543,215.628,3512,1.57012,0,9e+10,0,0,2.00196,2.00196
1544,216.608,3513,1.57012,0,9e+10,0,0,2.00196,2.00196
1545,217.588,3514,1.57012,0,9e+10,0,0,2.00196,2.00196
1546,218.569,3515,1.57012,0,9e+10,0,0,2.00196,2.00196
1547,219.549,3516,1.57012,0,9e+10,0,0,2.00196,2.00196
1548,220.53,3517,1.57012,0,9e+10,0,0,2.00196,2.00196
1549,221.51,3518,1.57012,0,9e+10,0,0,2.00196,2.00196
1550,222.491,3519,1.57012,0,9e+10,0,0,2.00196,2.00196
1551,223.471,3520,1.57012,0,9e+10,0,0,2.00196,2.00196
1552,224.451,3521,1.57012,0,9e+10,0,0,2.00196,2.00196
1553,225.432,3522,1.57012,0,9e+10,0,0,2.00196,2.00196
1554,226.412,3523,1.57012,0,9e+10,0,0,2.00196,2.00196
1555,227.393,3524,1.57012,0,9e+10,0,0,2.00196,2.00196
1556,228.373,3525,1.57012,0,9e+10,0,0,2.00196,2.00196
1557,229.354,3526,1.57012,0,9e+10,0,0,2.00196,2.00196
1558,230.334,3527,1.57012,0,9e+10,0,0,2.00196,2.00196
1559,231.315,3528,1.57012,0,9e+10,0,0,2.00196,2.00196
1560,232.295,3529,1.57012,0,9e+10,0,0,2.00196,2.00196
1561,233.275,3530,1.57012,0,9e+10,0,0,2.00196,2.00196
1562,234.256,3531,1.57012,0,9e+10,0,0,2.00196,2.00196
1563,235.236,3532,1.57012,0,9e+10,0,0,2.00196,2.00196
1564,236.217,3533,1.57012,0,9e+10,0,0,2.00196,2.00196
1565,237.197,3534,1.57012,0,9e+10,0,0,2.00196,2.00196
1566,238.178,3535,1.57012,0,9e+10,0,0,2.00196,2.00196
1567,239.158,3536,1.57012,0,9e+10,0,0,2.00196,2.00196
1568,240.138,3537,1.57012,0,9e+10,0,0,2.00196,2.00196
1569,241.119,3538,1.57012,0,9e+10,0,0,2.00196,2.00196
1570,242.099,3539,1.57012,0,9e+10,0,0,2.00196,2.00196
1571,243.08,3540,1.57012,0,9e+10,0,0,2.00196,2.00196
1572,244.06,3541,1.57012,0,9e+10,0,0,2.00196,2.00196
1573,245.041,3542,1.57012,0,9e+10,0,0,2.00196,2.00196
1574,246.021,3543,1.57012,0,9e+10,0,0,2.00196,2.00196
1575,247.002,3544,1.57012,0,9e+10,0,0,2.00196,2.00196
1576,247.982,3545,1.57012,0,9e+10,0,0,2.00196,2.00196
1577,248.962,3546,1.57012,0,9e+10,0,0,2.00196,2.00196
1578,249.943,3547,1.57012,0,9e+10,0,0,2.00196,2.00196
1579,250.923,3548,1.57012,0,9e+10,0,0,2.00196,2.00196
1580,251.904,3549,1.57012,0,9e+10,0,0,2.00196,2.00196
1581,252.884,3550,-1.56057,0,9e+10,0,0,2.00196,2.00196
1582,253.864,3551,-1.5251,0,9e+10,0,0,2.02333,1.98058
1583,254.842,3552,-1.47586,0,9e+10,0,0,2.08637,1.91646
1584,255.816,3553,-1.42107,0,9e+10,0,0,2.11696,1.88577
1585,256.784,3554,-1.33373,0,9e+10,0,0,2.08934,1.91339
1586,257.754,3555,-1.21445,0,9e+10,0,0,2.06166,1.94161
1587,258.728,3556,-1.08991,0,9e+10,0,0,2.03517,1.96756
1588,259.705,3557,-0.965338,0,9e+10,0,0,2.01897,1.98376
1589,260.683,3558,-0.840492,0,9e+10,0,0,2.00694,1.99579
1590,261.662,3559,-0.712707,0,9e+10,0,0,2.00132,2.00132
1591,262.642,3560,-0.582336,0,9e+10,0,0,2.00295,1.99969
1592,263.621,3561,-0.451396,0,9e+10,0,0,2.0095,1.99314
1593,264.599,3562,-0.319869,0,9e+10,0,0,2.02628,1.97659
1594,265.574,3563,-0.194677,0,9e+10,0,0,2.04692,1.95571
1595,266.547,3564,-0.105026,0,9e+10,0,0,2.06635,1.93645
1596,267.525,3565,-0.0491093,0,9e+10,0,0,2.02713,1.97678
1597,268.504,3566,-0.0114894,0,9e+10,0,0,2.00269,2.00123
1598,269.485,3567,0.000986979,0,9e+10,0,0,2.00196,2.00196
1599,270.465,3568,0.00135733,0,9e+10,0,0,2.00196,2.00196
1600,271.446,3569,0.00135733,0,9e+10,0,0,2.00196,2.00196
1601,272.426,3570,0.00135732,0,9e+10,0,0,2.00196,2.00196
1602,273.407,3571,0.00135731,0,9e+10,0,0,2.00196,2.00196
1603,274.387,3572,0.0013573,0,9e+10,0,0,2.00196,2.00196
1604,275.368,3573,0.00135729,0,9e+10,0,0,2.00196,2.00196
1605,276.348,3574,0.00135729,0,9e+10,0,0,2.00196,2.00196
1606,277.328,3575,0.00135728,0,9e+10,0,0,2.00196,2.00196
1607,278.309,3576,0.00135727,0,9e+10,0,0,2.00196,2.00196
1608,279.289,3577,0.00135726,0,9e+10,0,0,2.00196,2.00196
1609,280.27,3578,0.00135725,0,9e+10,0,0,2.00196,2.00196
1610,281.25,3579,0.00135725,0,9e+10,0,0,2.00196,2.00196
1611,282.231,3580,0.00135724,0,9e+10,0,0,2.00196,2.00196
1612,283.211,3581,0.00135723,0,9e+10,0,0,2.00196,2.00196
1613,284.191,3582,0.00135722,0,9e+10,0,0,2.00196,2.00196
1614,285.172,3583,0.00135721,0,9e+10,0,0,2.00196,2.00196
1615,286.152,3584,0.0013572,0,9e+10,0,0,2.00196,2.00196
1616,287.133,3585,0.0013572,0,9e+10,0,0,2.00196,2.00196
1617,288.113,3586,0.00135719,0,9e+10,0,0,2.00196,2.00196
1618,289.094,3587,0.00135718,0,9e+10,0,0,2.00196,2.00196
1619,290.074,3588,0.00135717,0,9e+10,0,0,2.00196,2.00196
1620,291.055,3589,0.00135716,0,9e+10,0,0,2.00196,2.00196
1621,292.035,3590,0.00135716,0,9e+10,0,0,2.00196,2.00196
1622,293.015,3591,0.00135715,0,9e+10,0,0,2.00196,2.00196
1623,293.996,3592,0.00135714,0,9e+10,0,0,2.00196,2.00196
1624,294.976,3593,0.00135713,0,9e+10,0,0,2.00196,2.00196
1625,295.957,3594,0.00135712,0,9e+10,0,0,2.00196,2.00196
1626,296.937,3595,0.00135712,0,9e+10,0,0,2.00196,2.00196
1627,297.918,3596,0.00135711,0,9e+10,0,0,2.00196,2.00196
1628,298.898,3597,0.0013571,0,9e+10,0,0,2.00196,2.00196
1629,299.879,3598,0.00135709,0,9e+10,0,0,2.00196,2.00196
1630,300.859,3599,0.00135708,0,9e+10,0,0,2.00196,2.00196
1631,301.839,3600,0.00135708,0,9e+10,0,0,2.00196,2.00196
1632,302.82,3601,0.00135707,0,9e+10,0,0,2.00196,2.00196
1633,303.8,3602,0.00135706,0,9e+10,0,0,2.00196,2.00196
1634,304.781,3603,0.00135705,0,9e+10,0,0,2.00196,2.00196
1635,305.761,3604,0.00135704,0,9e+10,0,0,2.00196,2.00196
1636,306.742,3605,0.00135703,0,9e+10,0,0,2.00196,2.00196
1637,307.722,3606,0.00135703,0,9e+10,0,0,2.00196,2.00196
1638,308.702,3607,0.00135702,0,9e+10,0,0,2.00196,2.00196
1639,309.683,3608,0.00135701,0,9e+10,0,0,2.00196,2.00196
1640,310.663,3609,0.00132098,0,9e+10,0,0,2.00196,2.00196
1641,311.644,3610,0.000913242,0,9e+10,0,0,2.0019,2.00202
1642,312.624,3611,0.000184535,0,9e+10,0,0,2.00191,2.00201
1643,313.605,3612,-0.000199955,0,9e+10,0,0,2.00196,2.00196
1644,314.585,3613,-0.000227451,0,9e+10,0,0,2.00196,2.00196
1645,315.566,3614,-0.000227459,0,9e+10,0,0,2.00196,2.00196
1646,316.546,3615,-0.000227467,0,9e+10,0,0,2.00196,2.00196
1647,317.526,3616,-0.000227475,0,9e+10,0,0,2.00196,2.00196
1648,318.507,3617,-0.000227483,0,9e+10,0,0,2.00196,2.00196
1649,319.487,3618,-0.000227491,0,9e+10,0,0,2.00196,2.00196
1650,320.468,3619,-0.000227499,0,9e+10,0,0,2.00196,2.00196
1651,321.448,3620,-0.000227507,0,9e+10,0,0,2.00196,2.00196
1652,322.429,3621,-0.000227515,0,9e+10,0,0,2.00196,2.00196
1653,323.409,3622,-0.000227524,0,9e+10,0,0,2.00196,2.00196
1654,324.389,3623,-0.000227532,0,9e+10,0,0,2.00196,2.00196
1655,325.37,3624,-0.00022754,0,9e+10,0,0,2.00196,2.00196
1656,326.35,3625,-0.000227548,0,9e+10,0,0,2.00196,2.00196
1657,327.331,3626,-0.000227556,0,9e+10,0,0,2.00196,2.00196
1658,328.311,3627,-0.000227564,0,9e+10,0,0,2.00196,2.00196
1659,329.292,3628,-0.000227572,0,9e+10,0,0,2.00196,2.00196
1660,330.272,3629,-0.00022758,0,9e+10,0,0,2.00196,2.00196
1661,331.253,3630,-0.000227588,0,9e+10,0,0,2.00196,2.00196
1662,0,3646,1.57431,0,9e+10,0,0,2.00196,2.00196
1663,0.736101,3647,-1.54107,0,9e+10,0,0,2.0041,1.99982
1664,1.47135,3648,-1.45178,0,9e+10,0,0,2.00572,1.99579
1665,2.20621,3649,-1.31804,0,9e+10,0,0,2.00251,1.999
1666,2.9415,3650,-1.17651,0,9e+10,0,0,2.00076,2.00075
1667,3.67689,3651,-1.03597,0,9e+10,0,0,2.00075,2.00075
1668,4.41228,3652,-0.89641,0,9e+10,0,0,2.00075,2.00075
1669,5.14766,3653,-0.759612,0,9e+10,0,0,2.00111,2.00053
1670,5.88307,3654,-0.628936,0,9e+10,0,0,2.00186,1.99994
1671,6.61836,3655,-0.501485,0,9e+10,0,0,2.00254,1.99926
1672,7.35353,3656,-0.374097,0,9e+10,0,0,2.00322,1.99858
1673,8.08858,3657,-0.246709,0,9e+10,0,0,2.00391,1.9979
1674,8.82353,3658,-0.123335,0,9e+10,0,0,2.00459,1.99722
1675,9.55887,3659,-0.0330186,0,9e+10,0,0,2.0019,2.00137
1676,0,3681,1.5714,0,9e+10,0,0,2.00196,2.00196
1677,0.80294,3682,1.56635,0,9e+10,0,0,2.00196,2.00196
1678,1.60574,3683,1.53581,0,9e+10,0,0,1.99521,2.00626
1679,2.408,3684,1.4694,0,9e+10,0,0,1.9964,2.0049
1680,3.21016,3685,1.3829,0,9e+10,0,0,2.00065,2.00065
1681,4.01257,3686,1.29128,0,9e+10,0,0,2.00032,2.00098
1682,4.81484,3687,1.20251,0,9e+10,0,0,1.99501,2.00665
1683,5.61706,3688,1.1164,0,9e+10,0,0,1.99694,2.00435
1684,6.41933,3689,1.02798,0,9e+10,0,0,2.00065,2.00065
1685,7.22174,3690,0.940233,0,9e+10,0,0,2.00065,2.00065
1686,8.02422,3691,0.851924,0,9e+10,0,0,2.00065,2.00065
1687,8.82665,3692,0.757994,0,9e+10,0,0,1.99743,2.00382
1688,9.62896,3693,0.658669,0,9e+10,0,0,2.00016,2.00016
1689,10.4313,3694,0.55898,0,9e+10,0,0,2.00016,2.00016
1690,11.2335,3695,0.461567,0,9e+10,0,0,2.00016,2.00016
1691,12.0357,3696,0.362573,0,9e+10,0,0,2.00016,2.00016
1692,12.838,3697,0.261681,0,9e+10,0,0,1.99777,2.0027
1693,13.6403,3698,0.161457,0,9e+10,0,0,1.99724,2.00324
1694,14.4426,3699,0.0691098,0,9e+10,0,0,2.00016,2.00016
1695,15.2453,3700,0.0130771,0,9e+10,0,0,2.00196,2.00196
1696,0,3715,-3.14149,0,9e+10,0,0,2.00196,2.00196
1697,0.750315,3716,0.0215285,0,9e+10,0,0,2.00221,2.00171
1698,1.49986,3717,0.111504,0,9e+10,0,0,2.00991,1.99054
1699,2.24749,3718,0.276205,0,9e+10,0,0,2.00195,1.9985
1700,2.9963,3719,0.469091,0,9e+10,0,0,2.00022,2.00098
1701,3.74534,3720,0.6614,0,9e+10,0,0,2.00143,1.99929
1702,4.49362,3721,0.837204,0,9e+10,0,0,2.00597,1.99486
1703,5.2421,3722,0.987912,0,9e+10,0,0,2.00785,1.99374
1704,5.99038,3723,1.12877,0,9e+10,0,0,2.00998,1.99161
1705,6.73825,3724,1.26964,0,9e+10,0,0,2.01284,1.98875
1706,7.48559,3725,1.4036,0,9e+10,0,0,2.01664,1.98495
1707,8.23375,3726,1.50944,0,9e+10,0,0,2.01078,1.99081
1708,8.98376,3727,1.56161,0,9e+10,0,0,2.00196,2.00196
1709,0,3745,3.14136,0,9e+10,0,0,2.00196,2.00196
1710,0.991852,3746,-0.000228011,0,9e+10,0,0,2.00196,2.00196
1711,1.9837,3747,-0.00022802,0,9e+10,0,0,2.00196,2.00196
1712,2.97555,3748,-0.000228028,0,9e+10,0,0,2.00196,2.00196
1713,3.96741,3749,-0.000228036,0,9e+10,0,0,2.00196,2.00196
1714,4.95926,3750,-0.000228044,0,9e+10,0,0,2.00196,2.00196
1715,5.95111,3751,-0.000228052,0,9e+10,0,0,2.00196,2.00196
1716,6.94296,3752,-0.00022806,0,9e+10,0,0,2.00196,2.00196
1717,7.93481,3753,-0.000228069,0,9e+10,0,0,2.00196,2.00196
1718,8.92666,3754,-0.000228077,0,9e+10,0,0,2.00196,2.00196
1719,9.91852,3755,-0.000228085,0,9e+10,0,0,2.00196,2.00196
1720,10.9104,3756,-0.000228093,0,9e+10,0,0,2.00196,2.00196
1721,11.9022,3757,-0.000228101,0,9e+10,0,0,2.00196,2.00196
1722,12.8941,3758,-0.00022811,0,9e+10,0,0,2.00196,2.00196
1723,13.8859,3759,-0.000228118,0,9e+10,0,0,2.00196,2.00196
1724,14.8778,3760,-0.000228126,0,9e+10,0,0,2.00196,2.00196
1725,0,3778,-0.00022813,0,9e+10,0,0,2.00196,2.00196
1726,0.991852,3779,-0.000228126,0,9e+10,0,0,2.00196,2.00196
1727,1.9837,3780,-0.000228118,0,9e+10,0,0,2.00196,2.00196
1728,2.97555,3781,-0.00022811,0,9e+10,0,0,2.00196,2.00196
1729,3.96741,3782,-0.000228101,0,9e+10,0,0,2.00196,2.00196
1730,4.95926,3783,-0.000228093,0,9e+10,0,0,2.00196,2.00196
1731,5.95111,3784,-0.000228085,0,9e+10,0,0,2.00196,2.00196
1732,6.94296,3785,-0.000228077,0,9e+10,0,0,2.00196,2.00196
1733,7.93481,3786,-0.000228069,0,9e+10,0,0,2.00196,2.00196
1734,8.92666,3787,-0.000228061,0,9e+10,0,0,2.00196,2.00196
1735,9.91852,3788,-0.000228052,0,9e+10,0,0,2.00196,2.00196
1736,10.9104,3789,-0.000228044,0,9e+10,0,0,2.00196,2.00196
1737,11.9022,3790,-0.000228036,0,9e+10,0,0,2.00196,2.00196
1738,12.8941,3791,-0.000228028,0,9e+10,0,0,2.00196,2.00196
1739,13.8859,3792,-0.00022802,0,9e+10,0,0,2.00196,2.00196
1740,14.8778,3793,-0.000228011,0,9e+10,0,0,2.00196,2.00196
1741,0,3811,-8.88941e-05,0,9e+10,0,0,2.00196,2.00196
1742,0.989073,3812,-8.88902e-05,0,9e+10,0,0,2.00196,2.00196
1743,1.97815,3813,-8.88822e-05,0,9e+10,0,0,2.00196,2.00196
1744,2.96722,3814,-8.8874e-05,0,9e+10,0,0,2.00196,2.00196
1745,3.95629,3815,-8.88659e-05,0,9e+10,0,0,2.00196,2.00196
1746,4.94537,3816,-8.88577e-05,0,9e+10,0,0,2.00196,2.00196
1747,5.93444,3817,-8.88495e-05,0,9e+10,0,0,2.00196,2.00196
1748,6.92351,3818,-8.88412e-05,0,9e+10,0,0,2.00196,2.00196
1749,7.91259,3819,-8.88331e-05,0,9e+10,0,0,2.00196,2.00196
1750,8.90166,3820,-8.88249e-05,0,9e+10,0,0,2.00196,2.00196
1751,9.89073,3821,-8.88167e-05,0,9e+10,0,0,2.00196,2.00196
1752,10.8798,3822,-8.88087e-05,0,9e+10,0,0,2.00196,2.00196
1753,11.8689,3823,-8.88006e-05,0,9e+10,0,0,2.00196,2.00196
1754,12.858,3824,-8.87923e-05,0,9e+10,0,0,2.00196,2.00196
1755,13.847,3825,-8.8784e-05,0,9e+10,0,0,2.00196,2.00196
1756,14.8361,3826,-8.8776e-05,0,9e+10,0,0,2.00196,2.00196
1757,0,3848,-1.57019,0,9e+10,0,0,2.00196,2.00196
1758,0.835205,3849,1.56424,0,9e+10,0,0,2.00196,2.00196
1759,1.6702,3850,1.5266,0,9e+10,0,0,1.99573,2.00547
1760,2.50466,3851,1.4492,0,9e+10,0,0,2.00006,2.00114
1761,3.33926,3852,1.35472,0,9e+10,0,0,2.0006,2.0006
1762,4.1738,3853,1.26102,0,9e+10,0,0,1.99658,2.00493
1763,5.00834,3854,1.1672,0,9e+10,0,0,1.99953,2.00166
1764,5.84295,3855,1.07425,0,9e+10,0,0,2.0006,2.0006
1765,6.6776,3856,0.983201,0,9e+10,0,0,2.0006,2.0006
1766,7.51234,3857,0.886634,0,9e+10,0,0,2.00024,2.00218
1767,8.34703,3858,0.787503,0,9e+10,0,0,2.00029,2.00029
1768,9.18156,3859,0.690533,0,9e+10,0,0,2.00029,2.00029
1769,10.0161,3860,0.590587,0,9e+10,0,0,2.00029,2.00029
1770,10.8506,3861,0.489064,0,9e+10,0,0,1.99685,2.00472
1771,11.6851,3862,0.386625,0,9e+10,0,0,2.00029,2.00029
1772,12.5197,3863,0.283461,0,9e+10,0,0,2.00029,2.00029
1773,13.3539,3864,0.182123,0,9e+10,0,0,1.99644,2.00414
1774,14.1879,3865,0.0888901,0,9e+10,0,0,1.98985,2.0109
1775,15.0223,3866,0.0252812,0,9e+10,0,0,1.99811,2.00581
1776,15.8575,3867,0.00221496,0,9e+10,0,0,2.00196,2.00196
1777,0,3883,-8.8895e-05,0,9e+10,0,0,2.00196,2.00196
1778,0.73915,3884,0.00862669,0,9e+10,0,0,2.00196,2.00196
1779,1.47804,3885,0.05868,0,9e+10,0,0,2.01227,1.99052
1780,2.21506,3886,0.166001,0,9e+10,0,0,2.01618,1.9855
1781,2.95153,3887,0.304428,0,9e+10,0,0,2.01178,1.99009
1782,3.68866,3888,0.451026,0,9e+10,0,0,2.00739,1.99472
1783,4.42643,3889,0.597725,0,9e+10,0,0,2.00553,1.99686
1784,5.1645,3890,0.748386,0,9e+10,0,0,2.00338,1.99891
1785,5.90258,3891,0.912561,0,9e+10,0,0,2.00039,2.00074
1786,6.64068,3892,1.08637,0,9e+10,0,0,2.00117,1.99961
1787,7.37782,3893,1.25942,0,9e+10,0,0,2.00824,1.99255
1788,8.11335,3894,1.41312,0,9e+10,0,0,2.01794,1.98284
1789,8.85035,3895,1.5207,0,9e+10,0,0,2.00859,1.99438
1790,9.58929,3896,1.56565,0,9e+10,0,0,2.00196,2.00196
1791,0,3911,-1.57019,0,9e+10,0,0,2.00196,2.00196
1792,0.754168,3912,-1.56928,0,9e+10,0,0,2.00196,2.00196
1793,1.50833,3913,-1.53581,0,9e+10,0,0,2.00333,2.00059
1794,2.26099,3914,-1.44641,0,9e+10,0,0,2.03185,1.96856
1795,3.00906,3915,-1.30261,0,9e+10,0,0,2.02951,1.97193
1796,3.75737,3916,-1.118,0,9e+10,0,0,2.01337,1.98717
1797,4.50836,3917,-0.922742,0,9e+10,0,0,2.00305,1.99735
1798,5.26072,3918,-0.738664,0,9e+10,0,0,2.00042,2.00048
1799,6.01386,3919,-0.57297,0,9e+10,0,0,2.00088,2.00034
1800,6.76681,3920,-0.41662,0,9e+10,0,0,2.0042,1.99717
1801,7.51943,3921,-0.260747,0,9e+10,0,0,2.00752,1.99467
1802,8.27144,3922,-0.117392,0,9e+10,0,0,2.01126,1.99049
1803,9.02455,3923,-0.0273988,0,9e+10,0,0,2.00332,2.0005
1804,0,3945,3.1415,0,9e+10,0,0,2.00196,2.00196
1805,0.811637,3946,-0.00191837,0,9e+10,0,0,2.00196,2.00196
1806,1.62325,3947,-0.0223027,0,9e+10,0,0,1.99905,2.00433
1807,2.43426,3948,-0.081137,0,9e+10,0,0,1.99374,2.00655
1808,3.24472,3949,-0.172795,0,9e+10,0,0,1.9989,2.00139
1809,4.05552,3950,-0.274926,0,9e+10,0,0,2.00015,2.00015
1810,4.86643,3951,-0.376446,0,9e+10,0,0,1.99848,2.00181
1811,5.67731,3952,-0.476175,0,9e+10,0,0,1.99575,2.0063
1812,6.48824,3953,-0.578465,0,9e+10,0,0,1.99973,2.00056
1813,7.29912,3954,-0.686949,0,9e+10,0,0,1.9993,1.99933
1814,8.10952,3955,-0.803325,0,9e+10,0,0,1.99862,1.99862
1815,8.9198,3956,-0.927004,0,9e+10,0,0,1.99862,1.99862
1816,9.73004,3957,-1.05599,0,9e+10,0,0,1.99805,1.9992
1817,10.5396,3958,-1.18462,0,9e+10,0,0,1.99027,2.00697
1818,11.3485,3959,-1.30881,0,9e+10,0,0,1.9825,2.01475
1819,12.1567,3960,-1.42489,0,9e+10,0,0,1.97472,2.02252
1820,12.9657,3961,-1.51065,0,9e+10,0,0,1.98089,2.01716
1821,13.7769,3962,-1.55638,0,9e+10,0,0,2.00186,2.00206
1822,14.5886,3963,-1.5704,0,9e+10,0,0,2.00196,2.00196
1823,15.4002,3964,-1.57046,0,9e+10,0,0,2.00196,2.00196
1824,0,3980,3.14137,0,9e+10,0,0,2.00196,2.00196
1825,0.710413,3981,-0.000227603,0,9e+10,0,0,2.00196,2.00196
1826,1.42083,3982,0.0159769,0,9e+10,0,0,2.00196,2.00196
1827,2.13046,3983,0.0899591,0,9e+10,0,0,2.02208,1.97958
1828,2.83572,3984,0.225226,0,9e+10,0,0,2.04668,1.95126
1829,3.53484,3985,0.466214,0,9e+10,0,0,2.0034,1.99489
1830,4.24034,3986,0.757939,0,9e+10,0,0,2.00897,1.99025
1831,4.94611,3987,0.975767,0,9e+10,0,0,2.01951,1.98105
1832,5.65064,3988,1.14895,0,9e+10,0,0,2.03197,1.96859
1833,6.35247,3989,1.30302,0,9e+10,0,0,2.04691,1.95366
1834,7.05574,3990,1.42524,0,9e+10,0,0,2.0457,1.95487
1835,7.76412,3991,1.51727,0,9e+10,0,0,2.01168,1.99224
1836,8.47433,3992,1.56441,0,9e+10,0,0,2.00196,2.00196
1837,9.18474,3993,-1.57034,0,9e+10,0,0,2.00196,2.00196
1838,0,4011,-0.000227717,0,9e+10,0,0,2.00196,2.00196
1839,0.939817,4012,-0.000227713,0,9e+10,0,0,2.00196,2.00196
1840,1.87963,4013,-0.000227705,0,9e+10,0,0,2.00196,2.00196
1841,2.81945,4014,-0.000227697,0,9e+10,0,0,2.00196,2.00196
1842,3.75927,4015,-0.00022769,0,9e+10,0,0,2.00196,2.00196
1843,4.69908,4016,-0.000227682,0,9e+10,0,0,2.00196,2.00196
1844,5.6389,4017,-0.000227674,0,9e+10,0,0,2.00196,2.00196
1845,6.57872,4018,-0.000227666,0,9e+10,0,0,2.00196,2.00196
1846,7.51853,4019,-0.000227659,0,9e+10,0,0,2.00196,2.00196
1847,8.45835,4020,-0.000227651,0,9e+10,0,0,2.00196,2.00196
1848,9.39817,4021,-0.000227643,0,9e+10,0,0,2.00196,2.00196
1849,10.338,4022,-0.000227635,0,9e+10,0,0,2.00196,2.00196
1850,11.2778,4023,-0.000227628,0,9e+10,0,0,2.00196,2.00196
1851,12.2176,4024,-0.00022762,0,9e+10,0,0,2.00196,2.00196
1852,13.1574,4025,-0.000227612,0,9e+10,0,0,2.00196,2.00196
1853,14.0973,4026,-0.000227604,0,9e+10,0,0,2.00196,2.00196
1854,0,4070,-1.57019,0,9e+10,0,0,2.00196,2.00196
1855,0.991674,4071,-1.57019,0,9e+10,0,0,2.00196,2.00196
1856,1.98335,4072,-1.57019,0,9e+10,0,0,2.00196,2.00196
1857,2.97502,4073,-1.57019,0,9e+10,0,0,2.00196,2.00196
1858,3.96669,4074,-1.57019,0,9e+10,0,0,2.00196,2.00196
1859,4.95837,4075,-1.57019,0,9e+10,0,0,2.00196,2.00196
1860,5.95004,4076,-1.57019,0,9e+10,0,0,2.00196,2.00196
1861,6.94172,4077,-1.57019,0,9e+10,0,0,2.00196,2.00196
1862,7.93339,4078,-1.57019,0,9e+10,0,0,2.00196,2.00196
1863,8.92506,4079,-1.57019,0,9e+10,0,0,2.00196,2.00196
1864,9.91674,4080,-1.57019,0,9e+10,0,0,2.00196,2.00196
1865,10.9084,4081,-1.57019,0,9e+10,0,0,2.00196,2.00196
1866,11.9001,4082,-1.57019,0,9e+10,0,0,2.00196,2.00196
1867,12.8918,4083,-1.57019,0,9e+10,0,0,2.00196,2.00196
1868,13.8834,4084,-1.57019,0,9e+10,0,0,2.00196,2.00196
1869,14.8751,4085,-1.57019,0,9e+10,0,0,2.00196,2.00196
1870,15.8668,4086,-1.57019,0,9e+10,0,0,2.00196,2.00196
1871,16.8585,4087,-1.57019,0,9e+10,0,0,2.00196,2.00196
1872,17.8501,4088,-1.57019,0,9e+10,0,0,2.00196,2.00196
1873,18.8418,4089,-1.57019,0,9e+10,0,0,2.00196,2.00196
1874,19.8335,4090,-1.57019,0,9e+10,0,0,2.00196,2.00196
1875,20.8251,4091,-1.57019,0,9e+10,0,0,2.00196,2.00196
1876,21.8168,4092,-1.57019,0,9e+10,0,0,2.00196,2.00196
1877,22.8085,4093,-1.57019,0,9e+10,0,0,2.00196,2.00196
1878,23.8002,4094,-1.57019,0,9e+10,0,0,2.00196,2.00196
1879,24.7918,4095,-1.57019,0,9e+10,0,0,2.00196,2.00196
1880,25.7835,4096,-1.57019,0,9e+10,0,0,2.00196,2.00196
1881,26.7752,4097,-1.57019,0,9e+10,0,0,2.00196,2.00196
1882,27.7669,4098,-1.57019,0,9e+10,0,0,2.00196,2.00196
1883,28.7585,4099,-1.57019,0,9e+10,0,0,2.00196,2.00196
1884,29.7502,4100,-1.57019,0,9e+10,0,0,2.00196,2.00196
1885,30.7419,4101,-1.57019,0,9e+10,0,0,2.00196,2.00196
1886,31.7336,4102,-1.57019,0,9e+10,0,0,2.00196,2.00196
1887,32.7252,4103,-1.57019,0,9e+10,0,0,2.00196,2.00196
1888,33.7169,4104,-1.57019,0,9e+10,0,0,2.00196,2.00196
1889,34.7086,4105,-1.57019,0,9e+10,0,0,2.00196,2.00196
1890,35.7002,4106,-1.57019,0,9e+10,0,0,2.00196,2.00196
1891,36.6919,4107,-1.57019,0,9e+10,0,0,2.00196,2.00196
